2019-03-28 11:02:33,357 INFO  Inside CreateSpListItem constructor to create Client!
2019-03-28 11:02:33,392 INFO  Inside RetrieveQWOptionItems to retrieve QW Option List Items!
2019-03-28 11:02:33,393 INFO  Inside GetDigestValue to Get the DigestValue!
2019-03-28 11:02:33,784 INFO  Inside HasError func!
2019-03-28 11:02:34,118 INFO  Response after SP list items retrieval is not Null!
2019-03-28 11:02:34,119 INFO  Count of Response after SP list items retrieval is - 61
2019-03-28 11:02:34,119 INFO  Index of Response after SP list items retrieval - 0
2019-03-28 11:02:34,120 INFO  Status of Response after SP list items retrieval at index - 0 , is - True
2019-03-28 11:02:34,121 INFO  System of Response after SP list items retrieval at index - 0 , is - Baan
2019-03-28 11:02:34,121 INFO  problem of Response after SP list items retrieval at index - 0 , is - General Baan Access
2019-03-28 11:02:34,122 INFO  resolution of Response after SP list items retrieval at index - 0 , is - Raise ISR
2019-03-28 11:02:34,122 INFO  Index of Response after SP list items retrieval - 1
2019-03-28 11:02:34,122 INFO  Status of Response after SP list items retrieval at index - 1 , is - True
2019-03-28 11:02:34,123 INFO  System of Response after SP list items retrieval at index - 1 , is - Baan
2019-03-28 11:02:34,123 INFO  problem of Response after SP list items retrieval at index - 1 , is - General Baan Error
2019-03-28 11:02:34,124 INFO  resolution of Response after SP list items retrieval at index - 1 , is - Raise IT Ticket
2019-03-28 11:02:34,124 INFO  Index of Response after SP list items retrieval - 2
2019-03-28 11:02:34,124 INFO  Status of Response after SP list items retrieval at index - 2 , is - True
2019-03-28 11:02:34,125 INFO  System of Response after SP list items retrieval at index - 2 , is - Baan
2019-03-28 11:02:34,125 INFO  problem of Response after SP list items retrieval at index - 2 , is - Baan lockout
2019-03-28 11:02:34,126 INFO  resolution of Response after SP list items retrieval at index - 2 , is - Unlock through Active Directory
2019-03-28 11:02:34,126 INFO  Index of Response after SP list items retrieval - 3
2019-03-28 11:02:34,126 INFO  Status of Response after SP list items retrieval at index - 3 , is - True
2019-03-28 11:02:34,127 INFO  System of Response after SP list items retrieval at index - 3 , is - Baan
2019-03-28 11:02:34,127 INFO  problem of Response after SP list items retrieval at index - 3 , is - General Baan Access
2019-03-28 11:02:34,127 INFO  resolution of Response after SP list items retrieval at index - 3 , is - Raise IT Ticket
2019-03-28 11:02:34,128 INFO  Index of Response after SP list items retrieval - 4
2019-03-28 11:02:34,129 INFO  Status of Response after SP list items retrieval at index - 4 , is - True
2019-03-28 11:02:34,129 INFO  System of Response after SP list items retrieval at index - 4 , is - Baan
2019-03-28 11:02:34,130 INFO  problem of Response after SP list items retrieval at index - 4 , is - Baan Account Issue
2019-03-28 11:02:34,130 INFO  resolution of Response after SP list items retrieval at index - 4 , is - Raise IT Ticket
2019-03-28 11:02:34,130 INFO  Index of Response after SP list items retrieval - 5
2019-03-28 11:02:34,131 INFO  Status of Response after SP list items retrieval at index - 5 , is - True
2019-03-28 11:02:34,131 INFO  System of Response after SP list items retrieval at index - 5 , is - PC
2019-03-28 11:02:34,132 INFO  problem of Response after SP list items retrieval at index - 5 , is - Locked Out
2019-03-28 11:02:34,132 INFO  resolution of Response after SP list items retrieval at index - 5 , is - Unlock through Active Directory
2019-03-28 11:02:34,132 INFO  Index of Response after SP list items retrieval - 6
2019-03-28 11:02:34,133 INFO  Status of Response after SP list items retrieval at index - 6 , is - True
2019-03-28 11:02:34,133 INFO  System of Response after SP list items retrieval at index - 6 , is - PC
2019-03-28 11:02:34,134 INFO  problem of Response after SP list items retrieval at index - 6 , is - Locked Out
2019-03-28 11:02:34,134 INFO  resolution of Response after SP list items retrieval at index - 6 , is - Raise IT Ticket
2019-03-28 11:02:34,134 INFO  Index of Response after SP list items retrieval - 7
2019-03-28 11:02:34,135 INFO  Status of Response after SP list items retrieval at index - 7 , is - True
2019-03-28 11:02:34,135 INFO  System of Response after SP list items retrieval at index - 7 , is - PC
2019-03-28 11:02:34,136 INFO  problem of Response after SP list items retrieval at index - 7 , is - System Issues
2019-03-28 11:02:34,136 INFO  resolution of Response after SP list items retrieval at index - 7 , is - Raise IT Ticket
2019-03-28 11:02:34,136 INFO  Index of Response after SP list items retrieval - 8
