2019-03-28 08:46:11,715 INFO  Inside CreateSpListItem constructor to create Client!
2019-03-28 08:46:11,769 INFO  Inside RetrieveQWOptionItems to retrieve QW Option List Items!
2019-03-28 08:46:11,771 INFO  Inside GetDigestValue to Get the DigestValue!
2019-03-28 08:46:11,922 INFO  Inside HasError func!
2019-03-28 08:46:12,044 INFO  Response after SP list items retrieval is not Null!
2019-03-28 08:46:12,045 INFO  Count of Response after SP list items retrieval is - 61
2019-03-28 08:46:12,045 INFO  Index of Response after SP list items retrieval - 0
2019-03-28 08:46:12,046 INFO  Status of Response after SP list items retrieval at index - 0 , is - True
2019-03-28 08:46:12,046 INFO  System of Response after SP list items retrieval at index - 0 , is - Baan
2019-03-28 08:46:12,047 INFO  problem of Response after SP list items retrieval at index - 0 , is - General Baan Access
2019-03-28 08:46:12,047 INFO  resolution of Response after SP list items retrieval at index - 0 , is - Raise ISR
2019-03-28 08:46:12,048 INFO  Index of Response after SP list items retrieval - 1
2019-03-28 08:46:12,048 INFO  Status of Response after SP list items retrieval at index - 1 , is - True
2019-03-28 08:46:12,048 INFO  System of Response after SP list items retrieval at index - 1 , is - Baan
2019-03-28 08:46:12,049 INFO  problem of Response after SP list items retrieval at index - 1 , is - General Baan Error
2019-03-28 08:46:12,049 INFO  resolution of Response after SP list items retrieval at index - 1 , is - Raise IT Ticket
2019-03-28 08:46:12,050 INFO  Index of Response after SP list items retrieval - 2
2019-03-28 08:46:12,050 INFO  Status of Response after SP list items retrieval at index - 2 , is - True
2019-03-28 08:46:12,051 INFO  System of Response after SP list items retrieval at index - 2 , is - Baan
2019-03-28 08:46:12,051 INFO  problem of Response after SP list items retrieval at index - 2 , is - Baan lockout
2019-03-28 08:46:12,051 INFO  resolution of Response after SP list items retrieval at index - 2 , is - Unlock through Active Directory
2019-03-28 08:46:12,052 INFO  Index of Response after SP list items retrieval - 3
2019-03-28 08:46:12,052 INFO  Status of Response after SP list items retrieval at index - 3 , is - True
2019-03-28 08:46:12,053 INFO  System of Response after SP list items retrieval at index - 3 , is - Baan
2019-03-28 08:46:12,053 INFO  problem of Response after SP list items retrieval at index - 3 , is - General Baan Access
2019-03-28 08:46:12,054 INFO  resolution of Response after SP list items retrieval at index - 3 , is - Raise IT Ticket
2019-03-28 08:46:12,054 INFO  Index of Response after SP list items retrieval - 4
2019-03-28 08:46:12,055 INFO  Status of Response after SP list items retrieval at index - 4 , is - True
2019-03-28 08:46:12,056 INFO  System of Response after SP list items retrieval at index - 4 , is - Baan
