2019-03-29 08:30:58,070 INFO  Inside CreateSpListItem constructor to create Client!
2019-03-29 08:30:58,097 INFO  Inside RetrieveQWOptionItems to retrieve QW Option List Items!
2019-03-29 08:30:58,098 INFO  Inside GetDigestValue to Get the DigestValue!
2019-03-29 08:31:00,158 INFO  Inside HasError func!
2019-03-29 08:31:00,719 INFO  Response after SP list items retrieval is not Null!
2019-03-29 08:31:00,719 INFO  Count of Response after SP list items retrieval is - 61
2019-03-29 08:31:00,720 INFO  Index of Response after SP list items retrieval - 0
2019-03-29 08:31:00,720 INFO  Status of Response after SP list items retrieval at index - 0 , is - True
2019-03-29 08:31:00,723 INFO  System of Response after SP list items retrieval at index - 0 , is - Baan
2019-03-29 08:31:00,723 INFO  problem of Response after SP list items retrieval at index - 0 , is - General Baan Access
2019-03-29 08:31:00,724 INFO  resolution of Response after SP list items retrieval at index - 0 , is - Raise ISR
2019-03-29 08:31:00,724 INFO  Index of Response after SP list items retrieval - 1
2019-03-29 08:31:00,724 INFO  Status of Response after SP list items retrieval at index - 1 , is - True
2019-03-29 08:31:00,725 INFO  System of Response after SP list items retrieval at index - 1 , is - Baan
2019-03-29 08:31:00,725 INFO  problem of Response after SP list items retrieval at index - 1 , is - General Baan Error
2019-03-29 08:31:00,725 INFO  resolution of Response after SP list items retrieval at index - 1 , is - Raise IT Ticket
2019-03-29 08:31:00,726 INFO  Index of Response after SP list items retrieval - 2
2019-03-29 08:31:00,726 INFO  Status of Response after SP list items retrieval at index - 2 , is - True
2019-03-29 08:31:00,726 INFO  System of Response after SP list items retrieval at index - 2 , is - Baan
2019-03-29 08:31:00,726 INFO  problem of Response after SP list items retrieval at index - 2 , is - Baan lockout
2019-03-29 08:31:00,727 INFO  resolution of Response after SP list items retrieval at index - 2 , is - Unlock through Active Directory
2019-03-29 08:31:00,727 INFO  Index of Response after SP list items retrieval - 3
2019-03-29 08:31:00,727 INFO  Status of Response after SP list items retrieval at index - 3 , is - True
2019-03-29 08:31:00,727 INFO  System of Response after SP list items retrieval at index - 3 , is - Baan
2019-03-29 08:31:00,728 INFO  problem of Response after SP list items retrieval at index - 3 , is - General Baan Access
2019-03-29 08:31:00,728 INFO  resolution of Response after SP list items retrieval at index - 3 , is - Raise IT Ticket
2019-03-29 08:31:00,728 INFO  Index of Response after SP list items retrieval - 4
2019-03-29 08:31:00,728 INFO  Status of Response after SP list items retrieval at index - 4 , is - True
2019-03-29 08:31:00,729 INFO  System of Response after SP list items retrieval at index - 4 , is - Baan
